id,managementId,name,prefecture,address,phone,permitType,permitDate,permitExpiry,receiveCountries,jobCodes,kaigoSupport,migrationStatus,statusConfirmedAt,statusNote,isVerified,verifiedAt,createdAt,updatedAt,nameKana,city,offices,verifiedNote,hasPenalty,penaltyDetail,penaltySource,sourceDate
58,I-0058,あすなろ協同組合,青森県,青森県青森市第二問屋町4-11-18 ソフトアカデミーあおもりビル4F H,177578686,general,2020-09-03,2032-09-02,中国、ベトナム,"[""4-3""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,青森市,,,0,,,
59,I-0059,あすなろ人材協同組合,青森県,青森県八戸市柏崎1-10-34,178320245,general,2020-09-03,2032-09-02,インドネシア、ミャンマー、ベトナム,"[""1-1"", ""1-2"", ""3-6"", ""3-7"", ""3-8"", ""3-13"", ""3-14"", ""3-16"", ""3-17"", ""3-18"", ""3-21"", ""3-22"", ""4-2"", ""4-3"", ""4-4"", ""4-6"", ""4-9"", ""5-6"", ""5-7"", ""5-8"", ""6-4"", ""6-5"", ""6-6"", ""6-13"", ""7-2"", ""7-6"", ""7-7"", ""7-8"", ""7-9"", ""7-11"", ""7-12"", ""7-19""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,八戸市,,,0,,,
60,I-0060,アップル協同組合,青森県,青森県青森市本町5-7-16,177635785,general,2024-02-13,2029-02-12,インドネシア、ラオス、スリランカ、ミャンマー、フィリピン、タイ、ベトナム,"[""1-1"", ""1-2"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-13"", ""3-17"", ""3-21"", ""4-4"", ""4-6"", ""5-6"", ""5-7"", ""6-10"", ""6-14"", ""7-6"", ""7-7"", ""7-11"", ""7-12"", ""7-16""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,青森市,,,0,,,
61,I-0061,北造協同組合,青森県,青森県八戸市江陽3-1-25,178244171,general,2018-02-15,2030-02-14,中国、インドネシア,"[""7-7""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,八戸市,,,0,,,
62,I-0062,協同組合弘前経営管理センター,青森県,青森県弘前市大字神田4-6-25,172558118,general,2018-01-09,2030-01-08,中国、ミャンマー、ベトナム,"[""5-6""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,弘前市,,,0,,,
63,I-0063,国際人材支援協同組合,青森県,青森県つがる市牛潟町村上15-137,173261068,general,2018-01-09,2030-01-08,中国、カンボジア、ベトナム,"[""1-1"", ""1-2"", ""3-8"", ""3-13"", ""3-21"", ""4-3"", ""4-4"", ""4-9"", ""7-7"", ""7-16""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,つがる市,,,0,,,
64,I-0064,下前漁業協同組合,青森県,青森県北津軽郡中泊町大字小泊字下前207-1,173642211,general,2025-05-08,2030-05-07,インドネシア,"[""2-1""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,北津軽郡中泊町,,,0,,,
65,I-0065,津軽縫製事業協同組合,青森県,青森県青森市浪岡大字浪岡字若松76-18,172558020,general,2019-11-22,2031-11-21,ベトナム,"[""5-6""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,青森市,,,0,,,
66,I-0066,日本人材協同組合,青森県,青森県弘前市大字東和徳町1-1,172368688,general,2017-11-01,2029-10-31,中国、インドネシア、スリランカ、ミャンマー、モンゴル、フィリピン、ベトナム,"[""1-1"", ""1-2"", ""3-5"", ""3-6"", ""3-8"", ""3-9"", ""3-10"", ""3-12"", ""3-13"", ""3-15"", ""3-21"", ""4-3"", ""4-4"", ""4-5"", ""4-8"", ""4-9"", ""4-11"", ""5-6"", ""6-13"", ""6-14"", ""7-4"", ""7-6"", ""7-7"", ""7-12"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,弘前市,,,0,,,
67,I-0067,八戸機船漁業協同組合,青森県,青森県八戸市大字鮫町字日ノ出町10,178332171,general,2020-09-03,2032-09-02,インドネシア,"[""2-1""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,八戸市,,,0,,,
68,I-0068,八戸みなと漁業協同組合,青森県,青森県八戸市大字白銀町字三島下101,178333311,general,2020-09-03,2032-09-02,インドネシア,"[""2-1""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,八戸市,,,0,,,
69,I-0069,ほたて貝殻有効利用協同組合,青森県,青森県上北郡野辺地町字鳥井平34-68,175640183,general,2018-01-09,2030-01-08,中国、インドネシア、ベトナム,"[""4-3"", ""4-4""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,上北郡野辺地町,,,0,,,
70,I-0070,みちのく中小企業協同組合,青森県,青森県八戸市大字糠塚字下屋敷7-2,1788007568,general,2019-03-29,2031-03-28,中国、インドネシア、ミャンマー、モンゴル、ベトナム,"[""1-1"", ""3-2"", ""3-5"", ""3-6"", ""3-8"", ""3-17"", ""4-3"", ""4-4"", ""4-9"", ""4-11"", ""7-6"", ""7-7"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,八戸市,,,0,,,
71,I-0071,令和人材協同組合,青森県,青森県五所川原市大字唐笠柳字藤巻148-2,173345841,general,2018-04-27,2030-04-26,中国、インドネシア、ミャンマー、ベトナム,"[""5-6"", ""5-7"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,五所川原市,,,0,,,
72,I-0072,岩手国際経済技術協同組合,岩手県,岩手県花巻市材木町12-18,198213141,general,2019-02-01,2031-01-31,中国、インドネシア、カンボジア、ラオス、ミャンマー、ベトナム,"[""1-2"", ""3-1"", ""3-3"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-12"", ""3-13"", ""3-17"", ""3-21"", ""3-22"", ""4-9"", ""5-6"", ""5-7"", ""6-4"", ""6-5"", ""6-6"", ""6-7"", ""6-10"", ""6-11"", ""6-14"", ""7-6"", ""7-7"", ""7-8"", ""7-11"", ""7-12"", ""7-16""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,花巻市,,,0,,,
73,I-0073,協同組合アジア交流会,岩手県,岩手県盛岡市三ツ割3-14-12,196634765,general,2018-01-09,2030-01-08,インドネシア、ベトナム,"[""1-1"", ""1-2"", ""3-1"", ""3-2"", ""3-3"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-10"", ""3-12"", ""3-13"", ""3-15"", ""3-16"", ""3-17"", ""3-21"", ""4-2"", ""4-3"", ""4-4"", ""4-5"", ""4-6"", ""4-7"", ""4-8"", ""4-9"", ""5-6"", ""5-7"", ""5-8"", ""5-12"", ""6-4"", ""6-5"", ""6-8"", ""6-12"", ""6-13"", ""6-14"", ""6-15"", ""7-4"", ""7-5"", ""7-6"", ""7-7"", ""7-8"", ""7-9"", ""7-12"", ""7-16""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,盛岡市,,,0,,,
74,I-0074,協同組合ありね,岩手県,岩手県紫波郡紫波町東長岡字米一田28-5,196819316,general,2021-05-18,2033-05-17,中国、ミャンマー、ベトナム,"[""3-15"", ""3-21"", ""4-3"", ""4-4"", ""4-5"", ""4-6"", ""4-9"", ""5-6"", ""5-7"", ""5-12"", ""7-6"", ""7-7"", ""7-8"", ""7-12""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,紫波郡紫波町,,,0,,,
75,I-0075,協同組合大船渡水産加工,岩手県,岩手県大船渡市大船渡町字永沢19-3,192475041,general,2017-11-01,2029-10-31,中国、インドネシア、ミャンマー、ベトナム,"[""3-5"", ""4-4"", ""4-9""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,大船渡市,,,0,,,
76,I-0076,協同組合シーテック,岩手県,岩手県釜石市大字平田第3地割75-1 (財)釜石・大槌地域産業育成センター内,193276770,general,2018-03-30,2030-03-29,インドネシア、ベトナム,"[""4-3"", ""4-4""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,釜石市,,,0,,,
77,I-0077,協同組合日本財務振興センター,岩手県,岩手県大船渡市盛町字町6-8,192278808,general,2018-01-31,2030-01-30,中国、インドネシア、ベトナム,"[""4-2"", ""4-4"", ""4-6"", ""4-7"", ""4-9"", ""7-13"", ""7-14""]",1,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,大船渡市,,,0,,,
78,I-0078,協同組合南三陸企業連合,岩手県,岩手県大船渡市盛町字みどり町6-6,192270175,general,2017-12-20,2029-12-19,中国、カンボジア、ミャンマー、ベトナム,"[""1-1"", ""1-2"", ""4-3"", ""4-4"", ""4-6"", ""4-8"", ""4-9"", ""5-6"", ""7-4""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,大船渡市,,,0,,,
79,I-0079,国際情報ビジネス協同組合,岩手県,岩手県盛岡市大沢川原3-4-1,196059933,general,2020-10-09,2032-10-08,ラオス、ミャンマー、ネパール、ベトナム,"[""1-1"", ""1-2"", ""1-3"", ""3-8"", ""3-21"", ""4-3"", ""4-4"", ""4-9"", ""7-11"", ""7-12"", ""7-13"", ""7-14"", ""7-16"", ""7-21""]",1,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,盛岡市,,,0,,,
80,I-0080,東北アグリーメント協同組合,岩手県,岩手県一関市萩荘字下中田7-1,191483081,general,2019-03-29,2031-03-28,インドネシア、ミャンマー、フィリピン、ベトナム,"[""1-1"", ""1-2"", ""4-4"", ""4-6"", ""5-6"", ""5-7"", ""5-8"", ""5-11"", ""5-13"", ""6-5"", ""6-13"", ""7-7"", ""7-16""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,一関市,,,0,,,
81,I-0081,東北産業振興協同組合,岩手県,岩手県大船渡市大船渡町字地ノ森47-11,192212002,general,2018-01-09,2030-01-08,バングラデシュ、中国、インドネシア、インド、カンボジア、ミャンマー、フィリピン、ベトナム,"[""1-1"", ""1-2"", ""3-1"", ""3-2"", ""3-4"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-11"", ""3-15"", ""3-17"", ""3-21"", ""4-2"", ""4-3"", ""4-4"", ""4-6"", ""4-7"", ""4-8"", ""4-9"", ""4-10"", ""4-11"", ""5-6"", ""5-7"", ""5-8"", ""5-12"", ""6-3"", ""6-4"", ""6-5"", ""6-6"", ""6-7"", ""6-8"", ""6-10"", ""6-11"", ""6-12"", ""6-13"", ""6-14"", ""6-15"", ""7-4"", ""7-5"", ""7-6"", ""7-7"", ""7-8"", ""7-9"", ""7-12"", ""7-15"", ""7-19""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,大船渡市,,,0,,,
82,I-0082,日本グローバル人材協同組合,岩手県,岩手県盛岡市開運橋通3-39 ダビンチビル2,196542320,general,2020-06-03,2032-06-02,中国、ミャンマー、フィリピン、ベトナム,"[""3-1"", ""3-2"", ""3-3"", ""3-4"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-9"", ""3-10"", ""3-11"", ""3-12"", ""3-13"", ""3-14"", ""3-15"", ""3-16"", ""3-17"", ""3-18"", ""3-19"", ""3-20"", ""3-21"", ""4-8"", ""4-9"", ""7-6"", ""7-7"", ""7-11"", ""7-13"", ""7-16""]",1,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,盛岡市,,,0,,,
83,I-0083,東日本情報支援協同組合,岩手県,岩手県大船渡市大船渡町字山馬越182-1,192265448,general,2018-09-28,2030-09-27,インドネシア、ミャンマー、フィリピン、ベトナム,"[""1-2"", ""3-2"", ""3-6"", ""3-8"", ""3-21"", ""4-3"", ""4-4"", ""4-9"", ""6-7"", ""6-12"", ""6-13"", ""7-4"", ""7-6"", ""7-7"", ""7-8"", ""7-11"", ""7-16""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,大船渡市,,,0,,,
84,I-0084,ヒトタ協同組合,岩手県,岩手県奥州市水沢字三本木4-42 株式会社北都交通本社2F,197228655,general,2025-05-08,2030-05-07,バングラデシュ、中国、インドネシア、ミャンマー、ネパール、フィリピン、ベトナム,"[""1-1"", ""3-5"", ""3-12"", ""3-21"", ""4-6"", ""4-9"", ""6-4"", ""6-6"", ""6-13"", ""6-14"", ""7-6"", ""7-12"", ""7-13"", ""7-14""]",1,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,奥州市,,,0,,,
85,I-0085,めんこい協同組合,岩手県,岩手県盛岡市中央通1-9-11,196569681,general,2017-11-01,2029-10-31,中国、インドネシア、カンボジア、ミャンマー、ネパール、フィリピン、ベトナム,"[""1-2"", ""4-1"", ""4-2"", ""4-3"", ""4-4"", ""4-5"", ""4-6"", ""4-9"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,盛岡市,,,0,,,
86,I-0086,女川魚市場買受人協同組合,宮城県,宮城県牡鹿郡女川町市場通り70-5,225534455,general,2018-06-29,2030-06-28,ベトナム,"[""4-4"", ""4-5""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,牡鹿郡女川町,,,0,,,
87,I-0087,協同組合 信,宮城県,宮城県仙台市宮城野区鉄砲町中3-4 プラザ和光407,223570924,general,2022-09-08,2027-09-07,バングラデシュ、中国、インドネシア、インド、カンボジア、ラオス、スリランカ、モンゴル、ネパール、フィリピン、ベトナム,"[""1-1"", ""1-2"", ""2-2"", ""3-2"", ""3-3"", ""3-4"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-9"", ""3-10"", ""3-12"", ""3-13"", ""3-14"", ""3-15"", ""3-16"", ""3-17"", ""3-18"", ""3-21"", ""4-1"", ""4-2"", ""4-3"", ""4-4"", ""4-5"", ""4-6"", ""4-7"", ""4-8"", ""4-9"", ""5-4"", ""5-5"", ""5-6"", ""5-7"", ""5-8"", ""5-9"", ""5-10"", ""5-11"", ""5-12"", ""6-1"", ""6-2"", ""6-3"", ""6-4"", ""6-5"", ""6-6"", ""6-7"", ""6-8"", ""6-10"", ""6-11"", ""6-12"", ""6-13"", ""6-14"", ""6-15"", ""7-1"", ""7-2"", ""7-3"", ""7-4"", ""7-5"", ""7-6"", ""7-7"", ""7-8"", ""7-9"", ""7-11"", ""7-12"", ""7-13"", ""7-14"", ""7-16""]",1,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,仙台市宮城野区,,,0,,,
88,I-0088,気仙沼製氷冷凍業協同組合,宮城県,宮城県気仙沼市弁天町1-8-17,226220500,general,2017-11-01,2029-10-31,中国、インドネシア、ミャンマー,"[""4-4""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,気仙沼市,,,0,,,
89,I-0089,さくら事業協同組合,宮城県,宮城県仙台市泉区松森字斉兵衛4-4,227710743,general,2022-10-21,2027-10-20,中国、インドネシア、ベトナム,"[""3-1"", ""3-2"", ""3-3"", ""3-4"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-9"", ""3-10"", ""3-11"", ""3-12"", ""3-13"", ""3-14"", ""3-15"", ""3-16"", ""3-17"", ""3-18"", ""3-19"", ""3-20"", ""3-21"", ""3-22"", ""5-1"", ""5-2"", ""5-3"", ""5-4"", ""5-5"", ""5-6"", ""5-7"", ""5-8"", ""5-9"", ""5-10"", ""5-11"", ""5-12"", ""5-13"", ""7-7"", ""7-13"", ""7-14"", ""7-15""]",1,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,仙台市泉区,,,0,,,
90,I-0090,三陸アシスト協同組合,宮城県,宮城県気仙沼市本吉町坊の倉67-3,226422655,general,2019-03-29,2031-03-28,中国、インドネシア、ミャンマー,"[""1-1"", ""3-6"", ""4-3"", ""5-6"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,気仙沼市,,,0,,,
91,I-0091,ジェ-・オー・ピー協同組合,宮城県,宮城県仙台市青葉区福沢町4-8,222245473,general,2018-01-22,2030-01-21,中国、インドネシア、ラオス、ミャンマー、ベトナム,"[""1-1"", ""3-2"", ""3-5"", ""3-6"", ""3-7"", ""3-12"", ""4-2"", ""4-3"", ""4-4"", ""4-5"", ""4-6"", ""4-7"", ""4-8"", ""4-9"", ""4-10"", ""4-11"", ""5-3"", ""5-4"", ""5-5"", ""5-6"", ""5-7"", ""5-8"", ""5-11"", ""5-12"", ""6-1"", ""6-2"", ""6-4"", ""6-5"", ""6-6"", ""6-7"", ""6-10"", ""6-13"", ""6-14"", ""7-2"", ""7-3"", ""7-4"", ""7-6"", ""7-7"", ""7-8"", ""7-9"", ""7-11"", ""7-12"", ""7-13"", ""7-14"", ""7-16"", ""7-19""]",1,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,仙台市青葉区,,,0,,,
92,I-0092,塩釜魚市場水産加工業協同組合,宮城県,宮城県塩竃市新浜町3-2-15,223670370,general,2021-02-08,2033-02-07,中国、インドネシア、ミャンマー、ベトナム,"[""4-3"", ""4-4"", ""4-5""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,塩竃市,,,0,,,
93,I-0093,事業アシスト協同組合,宮城県,宮城県塩竈市舟入2-1-26,223693840,general,2024-10-03,2029-10-02,インドネシア、ミャンマー、ベトナム,"[""1-1"", ""3-2"", ""3-3"", ""3-4"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-13"", ""3-14"", ""3-15"", ""3-16"", ""3-17"", ""4-3"", ""4-4"", ""4-5"", ""4-6"", ""4-7"", ""4-8"", ""4-9"", ""6-2"", ""6-4"", ""6-5"", ""6-6"", ""6-7"", ""6-8"", ""6-9"", ""6-10"", ""6-11"", ""6-12"", ""6-13"", ""6-14"", ""6-15"", ""7-2"", ""7-3"", ""7-4"", ""7-5"", ""7-6"", ""7-7"", ""7-8"", ""7-9"", ""7-12"", ""7-14"", ""7-15""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,塩竈市,,,0,,,
94,I-0094,情報管理システム協同組合,宮城県,宮城県仙台市青葉区中央1-6-27 仙信ビル8F,227263081,general,2023-07-25,2028-07-24,インドネシア,"[""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-12"", ""3-13"", ""3-15"", ""3-21"", ""4-4"", ""4-9"", ""6-4"", ""7-4"", ""7-6"", ""7-7""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,仙台市青葉区,,,0,,,
95,I-0095,翼協同組合,宮城県,宮城県仙台市若林区鶴代町6-3,227838580,general,2024-02-13,2029-02-12,インドネシア、ミャンマー、フィリピン、ベトナム,"[""1-1"", ""1-2"", ""3-1"", ""3-2"", ""3-3"", ""3-4"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-10"", ""3-11"", ""3-12"", ""3-13"", ""3-14"", ""3-15"", ""3-16"", ""3-17"", ""3-18"", ""3-19"", ""3-20"", ""3-21"", ""4-2"", ""4-3"", ""4-4"", ""4-5"", ""4-6"", ""4-9"", ""6-6"", ""6-7"", ""6-8"", ""7-1"", ""7-6"", ""7-7"", ""7-12"", ""7-13"", ""7-16""]",1,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,仙台市若林区,,,0,,,
96,I-0096,TWG外国人育成就労協同組合,宮城県,宮城県黒川郡大和町吉岡字東車堰36-5,227255252,general,2019-03-29,2031-03-28,インドネシア、ベトナム,"[""3-3"", ""3-6"", ""3-7"", ""3-8"", ""3-9"", ""3-10"", ""3-12"", ""3-15"", ""3-17"", ""3-18"", ""3-19"", ""3-21"", ""4-9"", ""6-4"", ""6-5"", ""6-8"", ""6-11"", ""6-12"", ""6-13"", ""6-14"", ""6-15"", ""7-4"", ""7-7"", ""7-8""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,黒川郡大和町,,,0,,,
97,I-0097,萩協同組合,宮城県,宮城県仙台市青葉区花京院2-1-5 ウエスト花京院ビル3F,227486551,general,2018-04-27,2030-04-26,中国、インドネシア、ミャンマー、ベトナム,"[""2-2"", ""3-1"", ""3-3"", ""3-6"", ""3-8"", ""3-15"", ""3-17"", ""3-18"", ""3-21"", ""4-3"", ""4-4"", ""4-9"", ""6-4"", ""6-5"", ""6-13"", ""7-4"", ""7-7"", ""7-17"", ""7-21""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,仙台市青葉区,,,0,,,
98,I-0098,ひまわり国際事業協同組合,宮城県,宮城県塩竈市西町2-11,227949498,general,2023-12-19,2028-12-18,バングラデシュ、中国、インドネシア、カンボジア、ベトナム,"[""1-1"", ""1-2"", ""3-2"", ""3-3"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-12"", ""3-13"", ""3-21"", ""4-3"", ""4-4"", ""4-9"", ""6-4"", ""6-5"", ""6-10"", ""6-13"", ""6-15"", ""7-5"", ""7-6"", ""7-7"", ""7-11"", ""7-13"", ""7-16""]",1,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,塩竈市,,,0,,,
99,I-0099,ヒューマンビレッジ協同組合,宮城県,宮城県仙台市宮城野区扇町2-4-30,223524246,general,2021-10-20,2026-10-19,インドネシア、ラオス、フィリピン、タイ、ベトナム,"[""3-2"", ""3-6"", ""3-8"", ""3-13"", ""3-14"", ""3-15"", ""3-21"", ""3-22"", ""6-4"", ""6-5"", ""6-6"", ""6-10"", ""7-6"", ""7-7"", ""7-12"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,仙台市宮城野区,,,0,,,
100,I-0100,みやぎオーバーシー協同組合,宮城県,宮城県石巻市魚町1-7-3 石巻市水産加工業協同組合内3F,225965707,general,2018-03-08,2030-03-07,中国、インドネシア、ベトナム,"[""4-3"", ""4-4"", ""4-5""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,石巻市,,,0,,,
101,I-0101,宮城加工技術協同組合,宮城県,宮城県塩釜市北浜4-16-31,223619570,general,2017-12-20,2029-12-19,インドネシア、ベトナム,"[""3-15"", ""4-4"", ""4-5""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,塩釜市,,,0,,,
102,I-0102,宮城県アパレル協同組合,宮城県,宮城県大崎市古川中里4-16-5,229259152,general,2018-01-22,2030-01-21,中国、カンボジア、ミャンマー,"[""5-6"", ""5-7""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,大崎市,,,0,,,
103,I-0103,宮城県農水産サービス振興協同組合,宮城県,宮城県白石市字中町11 井丸ビル3F,224252088,general,2018-01-22,2030-01-21,中国、インドネシア、ミャンマー、ベトナム,"[""1-1"", ""4-3"", ""4-4"", ""4-5"", ""4-6"", ""4-7"", ""4-8"", ""4-9"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,白石市,,,0,,,
104,I-0104,宮城地域活性企業協同組合,宮城県,宮城県本吉郡南三陸町志津川字天王山135-26,226485865,general,2024-02-13,2029-02-12,ベトナム,"[""1-1"", ""3-8"", ""4-4"", ""4-8"", ""6-6"", ""7-7""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,本吉郡南三陸町,,,0,,,
105,I-0105,宮城フィッシャリー・フーズ協同組合,宮城県,宮城県宮城郡七ヶ浜町境山2-1-1,223535032,general,2019-02-28,2031-02-27,インドネシア、ミャンマー、フィリピン、ベトナム,"[""4-1"", ""4-3"", ""4-4""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,宮城郡七ヶ浜町,,,0,,,
106,I-0106,渡波漁船漁業協同組合,宮城県,宮城県石巻市魚町2-12-3,225949338,general,2017-12-20,2029-12-19,インドネシア,"[""2-1"", ""2-2""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,石巻市,,,0,,,
107,I-0107,秋田アイエヌエフ協同組合,秋田県,秋田県大館市比内町扇田字下扇田58-1 NHビルディング1F,186900209,general,2019-02-28,2031-02-27,中国、ミャンマー、ベトナム,"[""5-6"", ""5-7""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,大館市,,,0,,,
108,I-0108,秋田ジーエフワイ協同組合,秋田県,秋田県能代市二ツ井町字太田面15-13,185736444,general,2020-09-03,2032-09-02,フィリピン,"[""5-6""]",0,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,能代市,,,0,,,
109,I-0109,協同組合あおぞら,秋田県,秋田県横手市前郷二番町11-15,182388531,general,2018-01-09,2030-01-08,中国、インドネシア、カンボジア、ベトナム,"[""1-3"", ""3-7"", ""3-8"", ""5-6"", ""7-4"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:26,2026-07-31 04:41:08,,横手市,,,0,,,
