id,inputUrl,companyName,industry,result,matchScore,userId,createdAt
1740001,https://www.skylark.co.jp,すかいらーくグループ,飲食業,"{""answers"": null, ""companyName"": ""すかいらーくグループ"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""外食業"", ""headcount"": ""10名以上"", ""industry"": ""飲食業"", ""prefecture"": null, ""reason"": ""a)分野該当性40点、b)人手不足度28点、c)情報の確からしさ25点、合計93点。すかいらーくグループは「外食業」に直接該当し、店舗での調理や接客業務は特定技能外国人の受入れに適しています（分野該当性40点）。外食産業は人手不足が深刻で、現場職の比重も高いため、特定技能制度の活用ニーズが高いと判断できます（人手不足度28点）。公式サイトから事業内容が明確に確認できました（情報の確からしさ25点）。"", ""score"": 93, ""scoreBreakdown"": {""field"": 40, ""info"": 25, ""labor"": 28}, ""scoreField"": 40, ""scoreInfo"": 25, ""scoreLabor"": 28}",93,,2026-07-18 12:38:54
1770001,company:フィールドマーケティングシステムズ,フィールドマーケティングシステムズ,マーケティング支援業,"{""answers"": null, ""companyName"": ""フィールドマーケティングシステムズ"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": null, ""headcount"": ""1〜5名"", ""industry"": ""マーケティング支援業"", ""prefecture"": null, ""reason"": ""a)分野該当性5点、b)人手不足度10点、c)情報の確からしさ5点、合計20点。「フィールドマーケティングシステムズ」という企業名から、マーケティング支援や営業代行などのサービス業と推測されます。特定技能の19分野に直接該当する業務は考えにくいため、分野該当性は低いです（a:5）。オフィスワーク中心と想定され、人手不足度も高くありません（b:10）。企業名のみからの推測のため、情報の確からしさは低いです（c:5）。"", ""score"": 20, ""scoreBreakdown"": {""field"": 5, ""info"": 5, ""labor"": 10}, ""scoreField"": 5, ""scoreInfo"": 5, ""scoreLabor"": 10}",20,,2026-07-23 04:52:20
1800001,https://www.yazaki-group.com/care/index.html,矢崎グループ,介護,"{""answers"": null, ""companyName"": ""矢崎グループ"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""介護"", ""headcount"": ""10名以上"", ""industry"": ""介護"", ""prefecture"": null, ""reason"": ""a)分野該当性40点、b)人手不足度28点、c)情報の確からしさ8点、合計76点。URLのパスに「care」とあるため、介護分野に直接該当すると推測しました(a:40)。介護業界は人手不足が深刻であり、現場職の比重も高いため、人手不足度は高いと判断しました(b:28)。URLのみからの推測であるため、情報の確からしさは低いです(c:8)。"", ""score"": 76, ""scoreBreakdown"": {""field"": 40, ""info"": 8, ""labor"": 28}, ""scoreField"": 40, ""scoreInfo"": 8, ""scoreLabor"": 28}",76,,2026-07-23 11:29:59
1800002,https://www.yazaki-group.com/care/index.html,矢崎グループ,介護事業,"{""answers"": {""field"": ""介護"", ""headcount"": ""3〜5名"", ""jisshuExperience"": true, ""prefecture"": null, ""timing"": ""3ヶ月以内""}, ""companyName"": ""矢崎グループ"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""介護"", ""headcount"": ""3〜5名"", ""industry"": ""介護事業"", ""prefecture"": ""静岡県"", ""reason"": ""a)分野該当性40点、b)人手不足度30点、c)情報の確からしさ30点、合計100点。介護事業を全国展開しており、特定技能「介護」分野に直接該当します（a:40点）。介護業界は人手不足が深刻であり、現場での業務が中心です（b:30点）。ページ内容から事業内容や拠点、サービス内容が具体的に確認できました（c:30点）。"", ""score"": 100, ""scoreBreakdown"": {""field"": 40, ""info"": 30, ""labor"": 30}, ""scoreField"": 40, ""scoreInfo"": 30, ""scoreLabor"": 30}",100,,2026-07-23 11:30:30
1830001,company:a,不明,不明,"{""answers"": null, ""companyName"": ""不明"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": null, ""headcount"": ""不明"", ""industry"": ""不明"", ""prefecture"": null, ""reason"": ""a)分野該当性0点、b)人手不足度0点、c)情報の確からしさ0点、合計0点。企業名が「a」のみであり、業種や事業内容、所在地に関する情報が一切ないため、特定技能分野への該当性（a:0点）、人手不足度（b:0点）、情報の確からしさ（c:0点）のいずれも判断できません。詳細な情報がなければ、特定技能制度の活用可否を診断することは不可能です。"", ""score"": 0, ""scoreBreakdown"": {""field"": 0, ""info"": 0, ""labor"": 0}, ""scoreField"": 0, ""scoreInfo"": 0, ""scoreLabor"": 0}",0,,2026-07-23 11:42:12
1860001,company:a,不明,不明,"{""answers"": {""field"": ""造船・舶用工業"", ""headcount"": ""11名以上"", ""jisshuExperience"": false, ""prefecture"": null, ""timing"": ""3ヶ月以内""}, ""companyName"": ""不明"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""造船・舶用工業"", ""headcount"": ""11名以上"", ""industry"": ""不明"", ""prefecture"": null, ""reason"": ""a)分野該当性0点、b)人手不足度0点、c)情報の確からしさ0点、合計0点。企業名が「a」のみであり、業種や事業内容に関する情報が全くないため、特定技能19分野への該当性を判断できません (a:0)。人手不足度も不明です (b:0)。情報が極めて少ないため、情報の確からしさも最低評価となります (c:0)。"", ""score"": 0, ""scoreBreakdown"": {""field"": 0, ""info"": 0, ""labor"": 0}, ""scoreField"": 0, ""scoreInfo"": 0, ""scoreLabor"": 0}",0,,2026-07-23 11:54:23
1890001,company:あ,不明,不明,"{""answers"": null, ""companyName"": ""不明"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": null, ""headcount"": ""不明"", ""industry"": ""不明"", ""prefecture"": null, ""reason"": ""a)分野該当性0点、b)人手不足度0点、c)情報の確からしさ0点、合計0点。企業名が「あ」のみで、業種や事業内容を推測する情報が全くないため、特定技能分野への該当性（a）は0点、人手不足度（b）も判断できず0点としました。情報が全くないため、情報の確からしさ（c）も0点です。"", ""score"": 0, ""scoreBreakdown"": {""field"": 0, ""info"": 0, ""labor"": 0}, ""scoreField"": 0, ""scoreInfo"": 0, ""scoreLabor"": 0}",0,,2026-07-23 12:15:13
1890002,company:あ,あ,不明,"{""answers"": {""field"": ""造船・舶用工業"", ""headcount"": ""未定"", ""jisshuExperience"": false, ""prefecture"": ""青森県"", ""timing"": ""情報収集中""}, ""companyName"": ""あ"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""造船・舶用工業"", ""headcount"": ""未定"", ""industry"": ""不明"", ""prefecture"": ""青森県"", ""reason"": ""a)分野該当性0点、b)人手不足度0点、c)情報の確からしさ0点、合計0点。企業名が「あ」のみで、業種や事業内容に関する情報が全くないため、分野該当性(a)は0点、人手不足度(b)も0点としました。情報が皆無であるため、情報の確からしさ(c)も0点と評価しました。"", ""score"": 0, ""scoreBreakdown"": {""field"": 0, ""info"": 0, ""labor"": 0}, ""scoreField"": 0, ""scoreInfo"": 0, ""scoreLabor"": 0}",0,,2026-07-23 12:15:24
1920001,company:岩沢介護事業所,岩沢介護事業所,介護,"{""answers"": null, ""companyName"": ""岩沢介護事業所"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""介護"", ""headcount"": ""1〜5名"", ""industry"": ""介護"", ""prefecture"": null, ""reason"": ""a)分野該当性40点、b)人手不足度30点、c)情報の確からしさ15点、合計85点。企業名に「介護」とあるため、特定技能分野「介護」に直接該当し(a)40点。介護業界は人手不足が深刻なため(b)30点。企業名のみからの推測であり、事業内容や規模の具体的な情報が不足しているため(c)15点としました。"", ""score"": 85, ""scoreBreakdown"": {""field"": 40, ""info"": 15, ""labor"": 30}, ""scoreField"": 40, ""scoreInfo"": 15, ""scoreLabor"": 30}",85,,2026-07-23 12:45:34
1920002,company:岩沢介護事業所,岩沢介護事業所,介護業,"{""answers"": {""field"": ""介護"", ""headcount"": ""1〜2名"", ""jisshuExperience"": true, ""prefecture"": null, ""timing"": ""できるだけ早く""}, ""companyName"": ""岩沢介護事業所"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""介護"", ""headcount"": ""1〜2名"", ""industry"": ""介護業"", ""prefecture"": null, ""reason"": ""a)分野該当性40点、b)人手不足度30点、c)情報の確からしさ9点、合計79点。企業名に「介護事業所」とあるため、特定技能分野の「介護」に直接該当すると判断し、分野該当性を40点としました。介護業界は人手不足が深刻であり、現場職の比重も高いため、人手不足度を30点としました。企業名のみからの推測で、具体的な事業内容や規模が不明なため、情報の確からしさは9点としました。"", ""score"": 79, ""scoreBreakdown"": {""field"": 40, ""info"": 9, ""labor"": 30}, ""scoreField"": 40, ""scoreInfo"": 9, ""scoreLabor"": 30}",79,,2026-07-23 12:46:04
1950001,company:岩崎工業,岩崎工業,製造業,"{""answers"": null, ""companyName"": ""岩崎工業"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""工業製品製造業"", ""headcount"": ""10名以上"", ""industry"": ""製造業"", ""prefecture"": null, ""reason"": ""a)分野該当性30点、b)人手不足度25点、c)情報の確からしさ5点、合計60点。企業名から製造業と推測されるため、特定技能分野「工業製品製造業」に該当する可能性が高いと判断し、scoreFieldは30点としました。製造業は人手不足が深刻であり、現場作業も多いためscoreLaborは25点としました。企業名のみからの推測で情報が少ないため、scoreInfoは5点としました。"", ""score"": 60, ""scoreBreakdown"": {""field"": 30, ""info"": 5, ""labor"": 25}, ""scoreField"": 30, ""scoreInfo"": 5, ""scoreLabor"": 25}",60,,2026-07-23 14:16:59
1950002,company:岩崎工業,岩崎工業,製造業,"{""answers"": {""field"": ""工業製品製造業"", ""headcount"": ""未定"", ""jisshuExperience"": true, ""prefecture"": null, ""timing"": ""情報収集中""}, ""companyName"": ""岩崎工業"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""工業製品製造業"", ""headcount"": ""未定"", ""industry"": ""製造業"", ""prefecture"": null, ""reason"": ""a)分野該当性35点、b)人手不足度25点、c)情報の確からしさ10点、合計70点。企業名から「工業」とあるため、工業製品製造業に直接該当する可能性が高いと判断し、scoreFieldを35としました。製造業は人手不足が深刻であり、現場職の比重も高いため、scoreLaborを25としました。企業名のみからの推測のため、scoreInfoは10としました。"", ""score"": 70, ""scoreBreakdown"": {""field"": 35, ""info"": 10, ""labor"": 25}, ""scoreField"": 35, ""scoreInfo"": 10, ""scoreLabor"": 25}",70,,2026-07-23 14:17:11
1980001,company:小島製鉄所,小島製鉄所,鉄鋼業,"{""answers"": null, ""companyName"": ""小島製鉄所"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""工業製品製造業"", ""headcount"": ""10名以上"", ""industry"": ""鉄鋼業"", ""prefecture"": null, ""reason"": ""a)分野該当性38点、b)人手不足度25点、c)情報の確からしさ5点、合計68点。企業名から「製鉄所」とあるため、工業製品製造業に直接該当すると推測され、分野該当性は高得点（38点）。鉄鋼業は人手不足が指摘されており、現場作業も多いため人手不足度も高め（25点）。ただし、企業名のみからの推測であり、具体的な事業内容や規模に関する情報が不足しているため、情報の確からしさは低く評価しました（5点）。"", ""score"": 68, ""scoreBreakdown"": {""field"": 38, ""info"": 5, ""labor"": 25}, ""scoreField"": 38, ""scoreInfo"": 5, ""scoreLabor"": 25}",68,,2026-07-24 09:12:46
1980002,company:小島製鉄所,小島製鉄所,鉄鋼業,"{""answers"": {""field"": ""工業製品製造業"", ""headcount"": ""3〜5名"", ""jisshuExperience"": false, ""prefecture"": ""新潟県"", ""timing"": ""情報収集中""}, ""companyName"": ""小島製鉄所"", ""cost"": ""初期10〜30万円＋月額2〜4万円/人"", ""field"": ""工業製品製造業"", ""headcount"": ""3〜5名"", ""industry"": ""鉄鋼業"", ""prefecture"": ""新潟県"", ""reason"": ""a)分野該当性38点、b)人手不足度25点、c)情報の確からしさ5点、合計68点。「製鉄所」という名称から、鉄鋼製品の製造を主たる事業と推測し、特定技能分野「工業製品製造業」に直接該当すると判断しました（a:38点）。製造業は人手不足が慢性化しており、現場作業が中心であるため、人手不足度は高いと評価しました（b:25点）。企業名のみの情報であり、事業内容や規模、所在地に関する具体的な情報が不足しているため、情報の確からしさは低いです（c:5点）。"", ""score"": 68, ""scoreBreakdown"": {""field"": 38, ""info"": 5, ""labor"": 25}, ""scoreField"": 38, ""scoreInfo"": 5, ""scoreLabor"": 25}",68,,2026-07-24 09:13:03
